logfc	mating
1.779840134	rt_E_virgin
1.787396293	rt_E_virgin
1.797560321	rt_E_virgin
1.802416859	rt_E_virgin
1.808011103	rt_E_virgin
1.845074669	rt_E_virgin
1.871808186	rt_E_virgin
1.879868391	rt_E_virgin
1.902029318	rt_E_virgin
1.906510822	rt_E_virgin
1.913692981	rt_E_virgin
1.919665207	rt_E_virgin
1.931763608	rt_E_virgin
1.956494377	rt_E_virgin
1.973961369	rt_E_virgin
2.004787974	rt_E_virgin
2.02248868	rt_E_virgin
2.023556547	rt_E_virgin
2.023873899	rt_E_virgin
2.024102702	rt_E_virgin
2.058712867	rt_E_virgin
2.06594102	rt_E_virgin
2.071852674	rt_E_virgin
2.095638461	rt_E_virgin
2.097388289	rt_E_virgin
2.098405548	rt_E_virgin
2.118058203	rt_E_virgin
2.162761063	rt_E_virgin
2.165107142	rt_E_virgin
2.177280508	rt_E_virgin
2.180274444	rt_E_virgin
2.203965796	rt_E_virgin
2.211276274	rt_E_virgin
2.217458123	rt_E_virgin
2.220800786	rt_E_virgin
2.242399391	rt_E_virgin
2.243115539	rt_E_virgin
2.259716763	rt_E_virgin
2.260170378	rt_E_virgin
2.288734007	rt_E_virgin
2.315072329	rt_E_virgin
2.335994821	rt_E_virgin
2.48779065	rt_E_virgin
2.498978436	rt_E_virgin
2.528286815	rt_E_virgin
2.543784212	rt_E_virgin
2.555287434	rt_E_virgin
2.581850085	rt_E_virgin
2.601154202	rt_E_virgin
2.64187191	rt_E_virgin
2.655511075	rt_E_virgin
2.702997684	rt_E_virgin
2.711448547	rt_E_virgin
2.714324945	rt_E_virgin
2.77964384	rt_E_virgin
2.827489137	rt_E_virgin
2.877706077	rt_E_virgin
2.882411668	rt_E_virgin
2.882594395	rt_E_virgin
2.921632033	rt_E_virgin
2.929487219	rt_E_virgin
2.935038842	rt_E_virgin
3.049520191	rt_E_virgin
3.057043068	rt_E_virgin
3.098511856	rt_E_virgin
3.128772559	rt_E_virgin
3.155326285	rt_E_virgin
3.256040114	rt_E_virgin
3.257441696	rt_E_virgin
3.287832106	rt_E_virgin
3.304606436	rt_E_virgin
