logfc	mating
-2.348968116	rt_3Efem_x_Mmale
-2.337190825	rt_3Efem_x_Mmale
-2.335880288	rt_3Efem_x_Mmale
-2.335029762	rt_3Efem_x_Mmale
-2.321514943	rt_3Efem_x_Mmale
-2.318920907	rt_3Efem_x_Mmale
-2.313556374	rt_3Efem_x_Mmale
-2.312239014	rt_3Efem_x_Mmale
-2.311037312	rt_3Efem_x_Mmale
-2.310349819	rt_3Efem_x_Mmale
-2.306058391	rt_3Efem_x_Mmale
-2.301811284	rt_3Efem_x_Mmale
-2.29500091	rt_3Efem_x_Mmale
-2.289236032	rt_3Efem_x_Mmale
-2.282333777	rt_3Efem_x_Mmale
-2.275634742	rt_3Efem_x_Mmale
-2.273776561	rt_3Efem_x_Mmale
-2.273345879	rt_3Efem_x_Mmale
-2.259794064	rt_3Efem_x_Mmale
-2.258232222	rt_3Efem_x_Mmale
-2.256838806	rt_3Efem_x_Mmale
-2.254128271	rt_3Efem_x_Mmale
-2.251151351	rt_3Efem_x_Mmale
-2.227554989	rt_3Efem_x_Mmale
-2.212453495	rt_3Efem_x_Mmale
-2.208542769	rt_3Efem_x_Mmale
-2.207700025	rt_3Efem_x_Mmale
-2.20763453	rt_3Efem_x_Mmale
-2.206379757	rt_3Efem_x_Mmale
-2.205592576	rt_3Efem_x_Mmale
-2.204173244	rt_3Efem_x_Mmale
-2.203914891	rt_3Efem_x_Mmale
-2.196160163	rt_3Efem_x_Mmale
-2.195684848	rt_3Efem_x_Mmale
-2.194331922	rt_3Efem_x_Mmale
-2.187239383	rt_3Efem_x_Mmale
-2.182811276	rt_3Efem_x_Mmale
-2.180161986	rt_3Efem_x_Mmale
-2.179286424	rt_3Efem_x_Mmale
-2.15347824	rt_3Efem_x_Mmale
-2.144413676	rt_3Efem_x_Mmale
-2.136836776	rt_3Efem_x_Mmale
-2.134424194	rt_3Efem_x_Mmale
-2.134290225	rt_3Efem_x_Mmale
-2.127792744	rt_3Efem_x_Mmale
-2.12739086	rt_3Efem_x_Mmale
-2.126032803	rt_3Efem_x_Mmale
-2.125882926	rt_3Efem_x_Mmale
-2.125274942	rt_3Efem_x_Mmale
-2.121398154	rt_3Efem_x_Mmale
-2.112972504	rt_3Efem_x_Mmale
-2.109597353	rt_3Efem_x_Mmale
-2.107253959	rt_3Efem_x_Mmale
-2.103233371	rt_3Efem_x_Mmale
-2.083935419	rt_3Efem_x_Mmale
-2.078514552	rt_3Efem_x_Mmale
-2.068815583	rt_3Efem_x_Mmale
-2.064137064	rt_3Efem_x_Mmale
-2.058089611	rt_3Efem_x_Mmale
-2.054367546	rt_3Efem_x_Mmale
-2.050640716	rt_3Efem_x_Mmale
-2.043285431	rt_3Efem_x_Mmale
-2.03921695	rt_3Efem_x_Mmale
-2.038566541	rt_3Efem_x_Mmale
-2.034765065	rt_3Efem_x_Mmale
-2.03265458	rt_3Efem_x_Mmale
-2.03086389	rt_3Efem_x_Mmale
-2.028974446	rt_3Efem_x_Mmale
-2.025446549	rt_3Efem_x_Mmale
-2.015203715	rt_3Efem_x_Mmale
-2.014026192	rt_3Efem_x_Mmale
-1.99107043	rt_3Efem_x_Mmale
-1.990913831	rt_3Efem_x_Mmale
-1.987627581	rt_3Efem_x_Mmale
-1.971419652	rt_3Efem_x_Mmale
-1.965167144	rt_3Efem_x_Mmale
-1.965154654	rt_3Efem_x_Mmale
-1.963323305	rt_3Efem_x_Mmale
-1.960838574	rt_3Efem_x_Mmale
-1.959709571	rt_3Efem_x_Mmale
-1.959238663	rt_3Efem_x_Mmale
-1.952798506	rt_3Efem_x_Mmale
-1.949587245	rt_3Efem_x_Mmale
-1.938662791	rt_3Efem_x_Mmale
-1.921002015	rt_3Efem_x_Mmale
-1.917638903	rt_3Efem_x_Mmale
-1.914065586	rt_3Efem_x_Mmale
-1.91329742	rt_3Efem_x_Mmale
-1.910003453	rt_3Efem_x_Mmale
-1.905699419	rt_3Efem_x_Mmale
